person_id;exercise;time;x;y;z
2;3;0,901596042;6,826853485;-0,338595886;8,318651276
2;3;0,911597042;6,470294952;0,163011017;7,333400116
2;3;0,921597042;6,23303833;0,701591034;6,380032654
2;3;0,931598042;5,256768494;1,224304047;5,335055695
2;3;0,941599042;4,302203522;1,944606171;3,838916931
2;3;0,951600042;3,813020782;2,329904938;2,615361328
2;3;0,961600042;2,878963165;2,361040192;1,626817017
2;3;0,971601042;2,305206299;3,860771484;-0,861608276
2;3;0,981602042;2,887345734;4,963677979;-3,088078308
2;3;0,991602042;3,525618439;4,224365387;-1,087937622
2;3;1,001603042;3,694766693;2,515968018;-0,72314621
2;3;1,011604042;4,54230423;1,960772552;-3,026107178
2;3;1,021604042;4,890779572;1,795815582;-3,669469299
2;3;1,031605042;4,627177734;1,60421402;-3,683839417
2;3;1,041606042;4,625980225;1,135538635;-4,746479645
2;3;1,051607042;4,481081543;0,008532257;-6,228697357
2;3;1,061607042;4,377496948;-1,424138489;-7,160359955
2;3;1,071608042;4,2228685;-2,673440552;-7,734865265
2;3;1,081609042;4,031117249;-3,580105133;-7,810009003
2;3;1,091609042;4,00986145;-4,409081268;-7,93664566
2;3;1,101610042;3,548221436;-5,748945007;-8,159681854
2;3;1,111611042;3,440445557;-6,924450531;-8,088729401
2;3;1,121612042;2,979104919;-7,013215942;-7,931256866
2;3;1,131612042;2,375410309;-6,85439621;-8,115224304
2;3;1,141613042;1,928439789;-7,165299683;-8,406069489
2;3;1,151614042;1,574126587;-7,536228333;-8,653205566
2;3;1,161614042;1,15484848;-8,289162598;-8,714278564
2;3;1,171615042;0,224982147;-9,198671265;-8,569978638
2;3;1,181616042;-0,789608002;-9,062454529;-8,425229645
2;3;1,191616042;-1,493893433;-8,200247498;-8,185727692
2;3;1,201617042;-1,859582977;-7,486381989;-7,817942505
2;3;1,211618042;-2,112706604;-7,310198364;-7,734715576
2;3;1,221619042;-2,465073853;-7,888296204;-7,75417511
2;3;1,231619042;-3,000360718;-8,646768951;-7,595954132
2;3;1,241620042;-3,373085632;-9,40868454;-7,392826538
2;3;1,251621042;-3,77350296;-9,8590979;-6,917415161
2;3;1,261621042;-3,954476624;-9,255253601;-6,314768372
2;3;1,271622042;-3,782035217;-8,245453491;-6,018235016
2;3;1,281623042;-3,711382141;-7,145241394;-5,63158905
2;3;1,291624042;-3,321592712;-6,33362915;-5,328768768
2;3;1,301624042;-2,953508148;-6,432274017;-5,489235077
2;3;1,311625042;-2,819536743;-7,628885651;-5,923482056
2;3;1,321626042;-2,678679657;-8,733289032;-5,9733284
2;3;1,331626042;-2,662812653;-9,032217407;-5,619613953
2;3;1,341627042;-2,324815521;-8,465495911;-5,037923584
2;3;1,351628042;-2,085762634;-7,30600708;-4,623435516
2;3;1,361628042;-1,451232147;-6,740483093;-3,978127441
2;3;1,371629042;-1,055754547;-7,326215057;-3,802991638
2;3;1,381630042;-1,318607941;-8,553961945;-4,008065186
2;3;1,391631042;-1,65450943;-9,691147156;-4,129612427
2;3;1,401631042;-1,718426514;-10,43345352;-4,084705811
2;3;1,411632042;-1,514251099;-10,74211166;-3,871249695
2;3;1,421633042;-1,247954865;-10,56922119;-3,640729065
2;3;1,431633042;-0,952319641;-10,33974838;-3,349584503
2;3;1,441634042;-0,456400909;-10,41339523;-3,134182434
2;3;1,451635042;-0,183518372;-10,63837738;-2,975811768
2;3;1,461636042;-0,192948761;-10,57251434;-2,932102661
2;3;1,471636042;0,287402344;-10,44991928;-3,074306946
2;3;1,481637042;0,89858139;-10,52820648;-3,182232513
2;3;1,491638042;1,353485413;-10,66906357;-3,157982941
2;3;1,501638042;1,67202301;-10,53284683;-2,949017487
2;3;1,511639042;1,73878418;-10,12509476;-2,756368103
2;3;1,521640042;1,64043869;-9,852062531;-2,566862183
2;3;1,531640042;1,51170639;-9,717342682;-2,397863617
2;3;1,541641042;1,40991806;-9,820627899;-2,267335052
2;3;1,551642042;1,289119263;-10,29154861;-2,013313293
2;3;1,561643042;1,443598022;-10,5518573;-1,683099976
2;3;1,571643042;1,575473785;-10,36968613;-1,502874756
2;3;1,581644042;1,580563202;-10,09620483;-1,541793823
2;3;1,591645042;1,588197327;-10,02136047;-1,402583313
2;3;1,601645042;1,368005219;-10,16326538;-1,30812973
2;3;1,611646042;1,134790192;-10,52715866;-1,376387787
2;3;1,621647042;0,93495575;-10,79165863;-1,383423157
2;3;1,631647042;0,637224884;-10,69600754;-1,38192627
2;3;1,641648042;0,353115692;-10,28541138;-1,391955414
2;3;1,651649042;0,1685495;-9,689051514;-1,363514557
2;3;1,661650042;0,172591095;-9,391320648;-1,379381561
2;3;1,671650042;0,201930084;-9,756561127;-1,40527771
2;3;1,681651042;0,062569885;-10,37851776;-1,612147522
2;3;1,691652042;-0,169447632;-10,48539551;-1,789378967
2;3;1,701652042;-0,399668884;-10,05998016;-1,918260956
2;3;1,711653042;-0,522114258;-9,60642334;-2,195484467
2;3;1,721654042;-0,43993515;-9,29282547;-2,277813263
2;3;1,731655042;-0,297431488;-9,174122314;-1,998793488
2;3;1,741655042;-0,059276733;-9,342671814;-1,722767487
2;3;1,751656042;0,231867828;-9,558822327;-1,405726776
2;3;1,761657042;0,284258881;-9,778715057;-1,099463654
2;3;1,771657042;0,181871796;-10,13272888;-0,967438202
2;3;1,781658042;0,243543549;-10,60724213;-0,900377655
2;3;1,791659042;0,404458923;-11,00691101;-0,953217773
2;3;1,801659042;0,370329895;-11,1450737;-0,7710466
2;3;1,811660042;0,1977388;-11,17980148;-0,539777527
2;3;1,821661042;0,273331604;-11,28772705;-0,347726898
2;3;1,831662042;0,41658371;-11,40493332;-0,219892731
2;3;1,841662042;0,626147919;-11,53621033;-0,079484711
2;3;1,851663042;0,813707886;-11,6215329;0,006586304
2;3;1,861664042;1,040785675;-11,50268005;0,121846619
2;3;1,871664042;1,102307739;-11,57947037;0,01871109
2;3;1,881665042;1,012943573;-11,64488434;-0,274678802
2;3;1,891666042;0,793499908;-11,33188522;-0,500110016
2;3;1,90166625;0,690065002;-11,01828735;-0,809067535
2;3;1,91166725;0,565523987;-10,79824493;-0,872236176
2;3;1,92166825;0,186961212;-10,52730835;-0,49966095
2;3;1,93166925;-0,293539581;-10,17583923;-0,272283783
2;3;1,94166925;-0,635428619;-10,02570145;-0,303119659
2;3;1,95167025;-0,814306641;-10,27538223;-0,300874329
2;3;1,96167125;-0,838406525;-10,55006104;-0,33230896
2;3;1,97167125;-1,000519409;-10,29618896;-0,373323669
2;3;1,98167225;-1,214873657;-9,912237396;-0,445024567
2;3;1,99167325;-1,484912109;-9,731114044;-0,288001099
2;3;2,00167325;-1,578617249;-9,753717041;-0,319884796
2;3;2,01167425;-1,701661377;-9,991123352;-0,365539856
2;3;2,02167525;-1,95523407;-9,990075531;-0,612675934
2;3;2,03167625;-2,017354889;-9,979447632;-1,341510315
2;3;2,04167625;-2,004182281;-9,972561951;-1,773062897
2;3;2,05167725;-2,11555069;-9,790989532;-2,024390259
2;3;2,06167825;-2,190694427;-9,493408356;-2,093097382
2;3;2,07167825;-2,211950226;-9,346414032;-2,159708862
2;3;2,08167925;-2,259551239;-9,24372757;-2,072290649
2;3;2,09168025;-2,402054901;-9,229058075;-1,884431305
2;3;2,10168025;-2,532134399;-9,424401855;-1,598226471
2;3;2,11168125;-2,74858429;-9,588161316;-1,119222565
2;3;2,12168225;-2,854563904;-9,513316956;-0,89274353
2;3;2,13168325;-2,812800751;-9,149273987;-0,674497375
2;3;2,14168325;-2,81175293;-8,932973785;-0,449664917
2;3;2,15168425;-2,720293121;-8,79196701;-0,054486694
2;3;2,16168525;-2,410437469;-8,736881561;0,138611755
2;3;2,17168525;-2,146236877;-8,701704712;0,284258881
2;3;2,18168625;-2,001637573;-8,787775726;0,52540741
2;3;2,19168725;-1,810934143;-9,046587524;0,866398315
2;3;2,20168725;-1,682052155;-9,304950256;1,071322174
2;3;2,21168825;-1,684297485;-9,404343567;1,226549377
2;3;2,22168925;-1,529519348;-9,209299164;0,881965942
2;3;2,23169025;-1,413360901;-9,171577606;0,790206757
2;3;2,24169025;-1,344204712;-9,21438858;1,105600891
2;3;2,25169125;-1,264420624;-9,297166443;1,167422333
2;3;2,26169225;-1,077309723;-9,647737427;1,263971558
2;3;2,27169225;-0,976569214;-9,955198059;1,33387619
2;3;2,28169325;-1,012793884;-10,07330246;1,279090118
2;3;2,29169425;-1,135089569;-10,09874954;1,360071716
2;3;2,30169525;-1,224004669;-10,10084518;1,259630585
2;3;2,31169525;-1,277293854;-10,22972717;1,316661987
2;3;2,32169625;-1,209335175;-9,97615448;1,19227066
2;3;2,33169725;-1,068777466;-9,799222412;0,881666565
2;3;2,34169725;-1,16427887;-9,994715881;0,90801178
2;3;2,35169825;-1,294358368;-9,881850586;1,02267334
2;3;2,36169925;-1,166823578;-9,364825745;0,660726013
2;3;2,37169925;-1,287772064;-9,201066284;0,500858459
2;3;2,38170025;-1,525926819;-9,269024963;0,762065277
2;3;2,39170125;-1,635648651;-8,888216858;1,080602875
2;3;2,40170225;-1,484762421;-8,234226837;0,589324493
2;3;2,41170225;-1,435963898;-8,202792206;0,431103516
2;3;2,42170325;-1,569635925;-8,39304657;0,361348572
2;3;2,43170425;-1,689237213;-8,624914398;0,678389282
2;3;2,44170425;-1,883682861;-8,680149536;0,915346527
2;3;2,45170525;-1,691332855;-8,636739807;0,569565582
2;3;2,46170625;-1,422192535;-8,468339996;0,458795929
2;3;2,47170625;-1,388662262;-8,280181274;0,355810089
2;3;2,48170725;-1,184187469;-7,928562469;0,476459198
2;3;2,49170825;-0,933009796;-7,349117432;0,622106323
2;3;2,50170925;-1,027613068;-7,039561157;0,575403442
2;3;2,51170925;-1,299298096;-7,319029999;0,59905426
2;3;2,52171025;-1,772613831;-7,743846588;0,808618469
2;3;2,53171125;-2,199526062;-8,273894348;1,026714935
2;3;2,54171125;-2,492167511;-9,165140991;1,644031219
2;3;2,55171225;-2,831811218;-9,489217072;2,245929565
2;3;2,56171325;-3,353925476;-9,627379761;2,03247345
2;3;2,57171325;-4,03096756;-9,728719025;2,454445953
2;3;2,58171425;-3,883973236;-8,364156647;2,210603027
2;3;2,59171525;-3,699407043;-6,848408661;1,994452515
2;3;2,60171625;-3,261268158;-7,192093964;2,858904877
2;3;2,61171625;-2,040406952;-10,17284546;2,480491791
2;3;2,62171725;0,502055969;-16,53491547;5,840704193
2;3;2,63171825;1,405128021;-11,43082947;7,362439728
2;3;2,64171825;1,574575653;-10,05983047;3,793112183
2;3;2,65171925;-0,074245605;-10,77264816;3,049757996
2;3;2,66172025;-2,297272797;-10,70394104;2,307751007
2;3;2,67172025;-4,101321259;-11,24761047;1,996847534
2;3;2,68172125;-5,061873779;-11,15749786;1,580114136
2;3;2,69172225;-5,071304169;-10,63987427;1,568737793
2;3;2,70172325;-4,697082367;-10,74510544;1,470991058
2;3;2,71172325;-4,24621994;-10,9632019;1,864373016
2;3;2,72172425;-3,810476074;-11,7794545;2,860701141
2;3;2,73172525;-2,608325958;-12,4084465;3,492387543
2;3;2,74172525;-0,838705902;-11,84965851;3,075803833
2;3;2,75172625;0,8108638;-9,802216187;2,759212189
2;3;2,76172725;0,981359253;-8,258925476;1,20050354
2;3;2,77172725;0,818048859;-9,792336731;0,873733063
2;3;2,78172825;-0,567619629;-11,96476913;1,987566833
2;3;2,79172925;-1,48715744;-11,76957504;2,477797394
2;3;2,80173025;-1,883533173;-10,42387344;1,485660553
2;3;2,81173025;-2,522853699;-9,314979401;0,260458374
2;3;2,82173125;-3,303480377;-7,689958649;-0,780327301
2;3;2,83173225;-3,688180389;-6,596033478;-0,631387024
2;3;2,84173225;-3,916455688;-4,779860229;-1,191671906
2;3;2,85173325;-4,625082092;-5,016518097;-1,012195129
2;3;2,86173425;-4,131259003;-6,12077179;-0,120649109
2;3;2,87173425;-3,013832703;-6,208190002;0,245339813
2;3;2,88173525;-2,029030609;-6,851252747;0,896934814
2;3;2,89173625;-1,176553345;-6,227948914;0,726439362
2;3;2,9017335;-0,842747498;-6,514004059;1,545835419
2;3;2,9117335;-0,89633606;-7,572153625;2,15641571
2;3;2,9217345;-1,238075409;-8,099806366;2,34487381
2;3;2,9317355;-1,778900757;-8,597371674;2,727627869
2;3;2,9417355;-1,996847534;-8,973988495;2,765199738
2;3;2,9517365;-1,890718231;-9,345665588;2,642604675
2;3;2,9617375;-1,713187408;-10,52820648;2,865341492
2;3;2,9717375;-1,580263824;-10,43959076;2,916235657
2;3;2,9817385;-1,052760773;-10,59811111;2,871927795
2;3;2,9917395;-0,776285706;-9,781858521;2,24428299
2;3;3,0017395;-0,622555389;-10,09246262;1,768422546
2;3;3,0117405;-0,617316284;-9,892029419;0,918340302
2;3;3,0217415;-0,374670868;-11,35927826;0,855620728
2;3;3,0317425;-0,393531647;-10,95377151;1,23672821
2;3;3,0417425;-0,562979279;-10,81890198;1,194066925
2;3;3,0517435;0,143401794;-10,94553864;0,722697144
2;3;3,0617445;0,005538483;-11,69892197;1,197809143
2;3;3,0717445;-1,405427399;-10,83162552;1,267564087
2;3;3,0817455;-1,058748322;-10,12614258;-0,621657257
2;3;3,0917465;-0,980760498;-10,62475571;-0,72075119
2;3;3,1017465;-0,510288849;-10,8358168;-0,552950134
2;3;3,1117475;0,16615448;-10,6421196;-0,299078064
2;3;3,1217485;0,34518219;-9,838440857;0,344134369
2;3;3,1317485;0,224383392;-9,295669556;1,104253693
2;3;3,1417495;0,321231995;-8,637188873;1,9972966
2;3;3,1517505;0,034877472;-9,154213715;2,373314667
2;3;3,1617515;-0,397722931;-9,949060822;2,106419678
2;3;3,1717515;-0,113613739;-10,02076172;2,225571899
2;3;3,1817525;-0,108973389;-9,934541016;2,475102997
2;3;3,1917535;-0,38380188;-9,170080719;2,111509094
2;3;3,2017535;-0,842298431;-6,886279907;1,373992767
2;3;3,2117545;-0,637075195;-5,315296783;0,636326752
2;3;3,2217555;0,014519806;-5,906267853;-0,420924683
2;3;3,2317555;-0,738713837;-7,952961731;-0,867895203
2;3;3,2417565;-0,367336121;-9,666598206;-0,119900665
2;3;3,2517575;2,204615479;-9,314230957;-0,476908264
2;3;3,2617575;3,14166687;-8,40936264;-1,858535156
2;3;3,2717585;2,205513611;-7,358248444;-2,106419678
2;3;3,2817595;1,961820374;-7,011569366;-2,513572998
2;3;3,2917605;0,930614777;-7,346423035;-2,510728912
2;3;3,3017605;1,050066376;-7,789351959;-2,741249542
2;3;3,3117615;1,501527557;-10,06162674;-3,473526764
2;3;3,3217625;1,783391418;-12,66157013;-4,080963593
2;3;3,3317625;1,337917786;-14,62818054;-3,451821899
2;3;3,3417635;0,805624695;-16,09902191;-2,477498016
2;3;3,3517645;0,562230835;-16,59509033;-1,958826599
2;3;3,3617645;0,641565857;-16,28403717;-1,570084991
2;3;3,3717655;1,534758453;-15,1038913;-1,093176727
2;3;3,3817665;2,522105255;-13,34864136;-0,348774719
2;3;3,3917675;3,626508636;-11,76328812;2,395618286
2;3;3,4017675;3,262016602;-9,469308472;8,653055878
2;3;3,4117685;0,445623322;-8,276738434;7,012617188
2;3;3,4217695;-1,290915527;-8,343499603;0,114511871
2;3;3,4317695;0,356109467;-6,150410156;-4,46506485
2;3;3,4417705;2,108215942;-3,512745209;-1,829645233
2;3;3,4517715;3,541485443;-4,031117249;-0,218096466
2;3;3,4617715;0,465082855;-6,299649811;-6,723867645
2;3;3,4717725;-1,065035248;-9,703421631;-8,621022491
2;3;3,4817735;-1,862127686;-12,41158997;-6,150410156
2;3;3,4917735;-2,121538239;-13,70998993;-4,101920013
2;3;3,5017745;0,450113983;-12,34497849;-2,88539978
2;3;3,5117755;1,612297211;-11,09178452;-2,089654541
2;3;3,5217765;1,422042847;-10,43001068;-1,571581879
2;3;3,5317765;1,268312531;-9,672136688;-1,525926819
2;3;3,5417775;0,877924347;-9,065448303;-1,69896698
2;3;3,5517785;0,391286316;-8,602610779;-1,86272644
2;3;3,5617785;0,24923172;-8,436156921;-2,117945709
2;3;3,5717795;0,429157562;-8,685688019;-2,324815521
2;3;3,5817805;0,731079712;-9,040300598;-2,557581482
2;3;3,5917805;0,91145462;-9,356592865;-2,747686157
2;3;3,6017815;0,828527069;-9,619745636;-2,758463745
2;3;3,6117825;0,585432587;-9,690997467;-2,738555145
2;3;3,6217825;0,399968262;-9,577982483;-2,740950165
2;3;3,6317835;0,310304718;-9,40988205;-2,710263977
2;3;3,6417845;0,281714172;-9,236991577;-2,66550705
2;3;3,6517855;0,392334137;-9,07053772;-2,61161911
2;3;3,6617855;0,583636322;-8,871751099;-2,508483582
2;3;3,6717865;0,617915039;-8,807684326;-2,519560547
2;3;3,6817875;0,517922974;-8,892557831;-2,668051758
2;3;3,6917875;0,458197174;-9,054521027;-2,745740204
2;3;3,7017885;0,401465149;-9,063801727;-2,27811264
2;3;3,7117895;0,452209625;-8,975036316;-1,728006592
2;3;3,7217895;0,489182739;-9,071286163;-1,523980865
2;3;3,7317905;0,661624146;-9,360484772;-1,27654541
2;3;3,7417915;1,242266693;-9,851763153;-1,045426025
2;3;3,7517925;1,838327179;-10,33391052;-1,296304321
2;3;3,7617925;1,840123444;-10,51353699;-2,186802521
2;3;3,7717935;1,471739502;-10,31280441;-3,023263092
2;3;3,7817945;1,049317932;-9,871522064;-3,419638824
2;3;3,7917945;0,641865234;-9,323960724;-2,838996277
2;3;3,8017955;0,764160919;-8,816665649;-1,830393677
2;3;3,8117965;1,011746063;-8,772657166;-1,254990234
2;3;3,8217965;1,343905334;-9,12427597;-0,620609436
2;3;3,8317975;2,077529755;-9,835896149;-0,142503662
2;3;3,8417985;2,672093353;-10,76800781;-0,526006165
2;3;3,8517985;2,627935181;-11,42065063;-1,277892609
2;3;3,8617995;2,257754974;-11,6613501;-1,732048187
2;3;3,8718005;1,609153748;-12,086017;-1,871408386
2;3;3,8818005;1,17475708;-12,5305925;-1,930535431
2;3;3,8918015;1,382375336;-12,1204454;-2,29682373
2;3;3,901806167;1,503473511;-10,83896027;-2,847378845
2;3;3,911807167;0,953217773;-9,375303955;-3,317551117
2;3;3,921807167;0,29249176;-8,128097534;-3,234473877
2;3;3,931808167;0,242645416;-7,332501984;-2,731370087
2;3;3,941809167;0,259111176;-7,214996338;-1,669478302
2;3;3,951809167;0,714164886;-7,586224365;-0,333207092
2;3;3,961810167;0,962199097;-8,620723114;-0,117954712
2;3;3,971811167;1,170565796;-9,980495453;-0,56163208
2;3;3,981811167;1,467847595;-11,34805161;-1,918859711
2;3;3,991812167;1,582509155;-12,45110779;-3,522474976
2;3;4,001813167;1,231339417;-12,94223648;-4,30714325
2;3;4,011813167;0,592318268;-12,83969971;-4,127516785
2;3;4,021814167;0,321980438;-12,04560104;-3,516786804
2;3;4,031815167;0,436043243;-10,84614532;-2,882406006
2;3;4,041816167;0,71955368;-9,895322571;-2,222727814
2;3;4,051816167;1,057550812;-9,501641235;-2,003733215
2;3;4,061817167;1,221909027;-9,770631866;-2,403102722
2;3;4,071818167;1,32339798;-10,28900391;-3,093467102
2;3;4,081818167;1,302441559;-10,77115128;-3,6190242
2;3;4,091819167;1,166374512;-10,8903035;-3,735482025
2;3;4,101820167;1,019829254;-10,7256459;-3,47981369
2;3;4,111820167;0,899479523;-10,41429337;-3,096311188
2;3;4,121821167;0,726738739;-9,890981598;-2,902164917
2;3;4,131822167;0,606688385;-9,258097687;-2,874771881
2;3;4,141823167;0,56163208;-8,642427979;-3,024011536
2;3;4,151823167;0,490529938;-8,227490845;-3,151246948
2;3;4,161824167;0,324674835;-8,107590179;-3,327131195
2;3;4,171825167;0,221539307;-8,325087891;-3,796854401
2;3;4,181825167;0,092657318;-8,776549072;-4,311484222
2;3;4,191826167;-0,148191833;-9,271569672;-4,641248474
2;3;4,201827167;-0,332458649;-9,621541901;-4,933889923
2;3;4,211827167;-0,452359314;-9,625583496;-5,258714447
2;3;4,221828167;-0,630039825;-9,112749939;-5,665718079
2;3;4,231829167;-0,896934814;-8,041427765;-6,443500671
2;3;4,241829167;-0,979263611;-6,537654877;-7,267537079
2;3;4,251830167;-0,755478973;-4,730163574;-7,925568695
2;3;4,261831167;-0,789158936;-3,226091309;-8,189020844
2;3;4,271832167;-0,968635712;-2,608475647;-7,696694641
2;3;4,281832167;-1,043929138;-2,817291412;-6,967710571
2;3;4,291833167;-1,203497314;-3,51259552;-6,395151215
2;3;4,301834167;-1,272503815;-4,538262634;-6,22600296
2;3;4,311834167;-1,393003235;-5,748495941;-6,254743195
2;3;4,321835167;-1,74581955;-6,946604462;-6,337371368
2;3;4,331836167;-2,164349213;-7,708070984;-6,608008575
2;3;4,341836167;-2,602937164;-7,899971924;-6,917265472
2;3;4,351837167;-2,996319122;-7,668852539;-7,285948792
2;3;4,361838167;-3,226989441;-7,078180847;-7,553292847
2;3;4,371838167;-3,28671524;-6,276448059;-7,560328217
2;3;4,381839167;-3,247347107;-5,599106598;-7,398215332
2;3;4,391840167;-3,249143372;-5,163512421;-7,10243042
2;3;4,401841167;-3,27503952;-5,033133545;-6,920558624
2;3;4,411841167;-3,176095276;-5,146148529;-6,949598236
2;3;4,421842167;-3,169658661;-5,419031067;-7,027885437
2;3;4,431843167;-3,109334106;-5,593717804;-7,256310425
2;3;4,441843167;-2,807411957;-5,69011734;-7,424859924
2;3;4,451844167;-2,500101013;-5,846242676;-7,369325409
2;3;4,461845167;-2,15297287;-6,092929688;-7,232659607
2;3;4,471845167;-1,836231537;-6,320306854;-7,030430145
2;3;4,481846167;-1,534459076;-6,505322113;-6,642886047
2;3;4,491847167;-1,111887817;-6,687493286;-6,281537476
2;3;4,501848167;-0,749042358;-6,793622589;-6,355334015
2;3;4,511848167;-0,44816803;-6,961423645;-6,584507446
2;3;4,521849167;-0,541873169;-7,251819763;-6,868167572
2;3;4,531850167;-0,83780777;-7,328310699;-7,138056335
2;3;4,541850167;-1,253643036;-7,085515594;-7,230114899
2;3;4,551851167;-1,778751068;-6,702462158;-7,129973145
2;3;4,561852167;-2,225272522;-6,246959381;-7,113058319
2;3;4,571852167;-2,539169769;-5,862858124;-7,065457306
2;3;4,581853167;-2,860252075;-5,614674225;-7,05677536
2;3;4,591854167;-3,021616516;-5,46318924;-7,163802795
2;3;4,601854167;-2,913241882;-5,446873169;-7,379504242
2;3;4,611855167;-2,653382263;-5,526806946;-7,55987915
2;3;4,621856167;-2,373913422;-5,694907379;-7,491172028
2;3;4,631857167;-2,070494385;-6,015839996;-7,177574158
2;3;4,641857167;-1,722617798;-6,409970398;-6,872508545
